"country","capacity_mw","latitude","longitude","commissioning_year","generation_gwh_2013","generation_gwh_2014","generation_gwh_2015","generation_gwh_2016","generation_gwh_2017","generation_gwh_2018","generation_gwh_2019","estimated_generation_gwh_2013","estimated_generation_gwh_2014","estimated_generation_gwh_2015","estimated_generation_gwh_2016","estimated_generation_gwh_2017","primary_fuelBiomass","primary_fuelCoal","primary_fuelCogeneration","primary_fuelGas","primary_fuelGeothermal","primary_fuelHydro","primary_fuelNuclear","primary_fuelOil","primary_fuelOther","primary_fuelPetcoke","primary_fuelSolar","primary_fuelStorage","primary_fuelWaste","primary_fuelWave.and.Tidal","primary_fuelWind"
160,2.4,57.9572,-136.2201,1994,0.49,1.1,1.129,0.964,1.902,1.309,1.055,4.59,8.76,2.74,5.69,8.67,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
160,28,41.4106,-92.9378,2003,0.319,0.394,0.284,1.466,1.976,0.34,0.272,15.49,43.46,31.9,25.45,16.41,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
160,3.3,34.6165,-82.4479,1990,14.045,11.335,8.762,5.995,5.466,10.229,10.323,9.9,10.87,10.26,11.11,8.65,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
160,1,34.6576,-82.502,2019,20.992,0.575,12.346,11.388,2.294,1.763,1.896,36.05,18.49,3.65,14.72,1.62,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
160,8.6,39.9818,-74.6974,2017,14.227,44.116,0,15.563,6.755,12.495,13.428,81.43,41.7,40.22,93.95,16.43,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
160,2.7,43.1304,-71.4536,1986,9.67,9.196,6.606,6.751,9.872,12.208,9.705,7.74,7.83,7.43,7.8,8.63,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
160,1.1,26.0106,-80.3046,2016,0,0,0.045,0.777,0,2.098,1.784,58.39,7.49,13.59,52.32,1.79,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
160,4.6,43.2858,-71.595,1983,20.199,24.388,17.577,14.523,22.124,17.911,19.01,12.91,13.77,12.71,12.98,14.11,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
160,3.4,43.2832,-71.6008,1987,15.51,17.721,11.735,10.42,15.758,18.346,13.014,9.78,10.41,9.63,9.83,10.72,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
160,201,27.1197,-97.5499,2010,576.422,528.958,460.217,469.891,525.946,522.695,462.752,687.73,668.98,526.11,536.62,591.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
160,4.9,42.1147,-96.7054,1967,0.05,0.019,0.014,0.012,0.002,0.039,0.236,14.98,13.82,8.08,28.84,17.27,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
160,3.2,38.7342,-84.4059,2007,22.646,21.329,20.557,18.184,18.916,13.507,19.128,7.65,23.02,1.96,7.52,0.57,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
160,1.8,39.9894,-75.04,2005,10.182,9.227,7.592,7.488,6.412,5.404,5.383,5.33,6.13,2.52,1.79,0.32,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
160,3.9,39.9894,-75.04,2014,2.523,2.402,2.352,2.308,2.369,2.041,2.292,2.11,2.04,2.25,1.61,2.3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
160,2,35.759,-77.513,2017,61.764,78.4,43.01,15.8,3.526,0,3.664,5.02,33.11,2.86,15.16,3.25,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
160,25.3,44.7383,-68.8258,1987,162.52,165.986,162.522,161.099,169.32,119.823,85.303,14.43,39.23,4.1,31.73,4.58,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
160,130.1,36.4675,-95.0414,1942,458.051,214.107,525.139,475.255,370.95,341.11,829.386,454.75,359.38,377.3,418.62,398.19,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
160,102,30.5958,-87.2525,1987,683.233,655.329,642.514,601.192,626.028,639.351,672.68875,319.98,361.05,314.58,429.74,359.7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
160,3.2,43.2797,-83.8651,1995,20.027,27.522,24.605,25.826,18.324,18.58,26.165,18.78,18.95,8.91,11.7,0.57,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
160,2.2,42.6689,-71.5756,1944,3.562,5.669,4.691,0.838,5.885,7.577,6.258,7.15,8.36,7.08,7.2,7.29,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
160,2.6,41.8693,-72.7183,2012,0,13.84055556,5.7,11.149,17.111,16.927,17.575,3.91,14.16,3.5,2.64,9.16,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
160,3.2,30.57,-87.39,2010,23.401,24.424,24.56,24.094,24.449,23.298,23.298,7.95,4.37,4.39,2.26,0.57,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
160,1.3,38.7577,-75.602,2011,2.066,2.029,2.018,2.029,1.84,1.447,1.947,1.97,1.97,2.03,1.86,1.79,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
160,4,37.742,-75.656,2002,0.286,1.973,0.239,0.225,0.116,0.207,0.252,2.37,33.06,4.93,39.57,2.34,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
160,1,38.3736,-75.5353,2011,1.609,1.606,1.476,1.674,1.647,1.229,1.606,1.59,1.61,1.65,1.53,1.56,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
160,6.9,40.6319,-97.6427,2018,26.382,0,0.246,-0.218,-0.019,13.173,30.857,12.52,66.98,1.37,197.69,20.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
160,447,31.5839,-102.9633,1989,0,0,7.347,13.692,31.909,66.529,701.466004,1305.04,1577.27,840.32,1118.25,1576.34,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
160,99.2,35.4156,-112.2711,2012,209.94,208.802,191.845,222.162,234.607,212.667,220.756,321.57,311.77,280.93,275.96,267.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
160,7.9,33.8361,-117.1831,1983,0.001,0,0.032,4.497,31.91,14.812,10.52469,20.67,20.67,19.15,20.72,18.05,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
160,1311.6,41.8006,-81.1439,1987,8441.422,10455.271,9482.845,10423.25,9812.376,10934.736,9173.102,11500.45,10245.07,13563.38,12692.9,10405.29,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
160,5.1,30.1193,-83.5601,2016,6.538,0.088,5.459,2.051,7.993,4.647,8.704,13.27,9.49,7.65,10.26,10.24,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
160,492.3,39.4428,-76.2218,1993,93.287,116.87,430.178997,552.785998,228.436002,270.954003,203.101996,1978.32,1618.73,1899.12,1811.16,1736.09,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
160,824.1,32.6908,-92.0183,2002,1641.801,3421.202,3424.662,2812.676,1763.373,3827.526,2795.549,3680.56,3281.39,3337.77,4577.89,2906.18,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
160,198.6,36.1743,-99.3492,2018,188.712005,53.044,263.805,174.8080556,285.384,279.097,925.805,384.22,511.97,465.02,585.76,583.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
160,36.5,41.3237,-89.1123,1996,35.314,35.73,32.609,40.418,29.214,38.7,26.632,3.33,10.73,3.56,31.99,21.39,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
160,20,44.0572,-90.0217,1949,97.892,110.757,109.043,130.51,117.226,117.353,134.969,96.41,101.59,85.56,100.68,87.35,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
160,1.8,45.6676,-121.5485,1987,7.332,7.45,6.867,6.109,6.6,7.702,7.178,6.91,7.03,6.51,7.3,6.41,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
160,6.3,44.6381,-73.1625,1948,28.632,25.636,24.993,24.366,27.851,25.178,16.192,22.01,24.46,19.06,22.12,20.58,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
160,2.5,42.1,-72.3,2017,355.683,498.645,270.28,-0.113,2.998,4.085,4.25,10.49,18.83,11.92,3.57,4.07,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
160,1,39.4276,-76.3936,2016,-0.05,21.597,9.50499,1.173,2.108,1.901,1.719,19.23,27.34,8.46,29.38,1.57,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
160,5.6,41.3339,-72.0711,2016,1124.88202,287.852,0,7.859,41.973,43.975,41.62,3.84,57.61,10.19,5.48,19.74,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
160,37.5,41.3315,-72.0786,1988,84.808,75.82,90.862,90.657,87.195,87.018,92.382779,115.37,137.05,108.71,61.36,132.24,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
160,6.2,40.7119,-74.6634,2016,2.498,0.07448,0,1.244,10.108,9.515,10.165,1.83,6.14,4.89,4.54,10.29,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
160,15.4,31.115,-97.8451,2017,14.293,3.64716,-0.183,25.264,16.976,23.798,20.674,5.75,31.61,25.85,30.13,25.09,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
160,74.8,43.7578,-83.2978,2014,24.724,256.039,266.857,264.642,266.032,255.881,254.832,300.51,307.7,308.18,275.71,262.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
160,5,36.4426,-77.1615,2018,0.26,1.92,23.688,16.45,1.702,8.104,9.16,1.99,25.47,1.75,20.87,8.14,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
160,19.6,31.7645,-106.3913,1990,32.141,32.515,29.557,32.17,33.264,41.385,49.7301,4.4,45.58,45.09,39.19,69.11,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
160,3.6,44.1586,-75.7088,1986,9.83,8.325,0.926,6.121,12.72,10.197,14.769,11.25,12.92,11.5,11.33,12.23,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
160,2,37.3418,-77.287,2016,2.59,1.53648,6.978,2.553,2.987,0.069,1.7,16.66,16.37,13.99,1.65,3.48,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
160,27.3,38.0181,-122.2344,1984,0,0,0,90.784,0,0,85.439,57.92,117.69,71.5,32.8,2.61,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
160,54.9,38.0417,-122.2583,1987,392.47201,387.12201,353.788998,381.772,381.283,390.019,388.814,52.06,121.73,126.81,146.51,193.6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
160,14,36.7803,-80.0281,1953,33.275,24.571,25.036,15.947,1.801,31.78,33.862,42.58,40.27,35.87,40.72,36.16,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
160,1.1,33.4345,-111.9842,2013,1.819,2.043,1.968,2.072,2.016,1.954,1.953,10.89,2.2,2.28,2.13,2.28,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
160,1.6,33.4304,-112.0448,2013,6.577,6.571,6.427,6.495,6.421,6.09,5.805,11.56,3.38,3.48,3.38,3.39,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
160,1,40.2294,-76.7501,2014,0,-238.367,0,14.102,29.578,7.606,6.003,23.44,15.24,1.73,28.91,3.52,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
160,3.2,43.2271,-76.3021,1991,11.584,11.575,11.28,8.742,11.495,10.37,11.816,12.01,12.78,11.99,12.78,12.08,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
160,1.5,40.1206,-75.4881,2012,2.126,2.001,2.146,2.157,2.05,1.718,1.947,2.36,2.31,2.46,2.3,2.04,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
160,240,35.0683,-88.2494,1944,1531.144,1221.813,1269.68,791.047,1293.27,1267.568,712.392,1084,921.83,1045.79,933.55,835.51,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
160,60,33.0453,-84.1256,2013,270.793,380.645,401.008004,429.181997,420.535996,407.483996,418.989,17.98,69.02,33.78,11.94,10.87,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
160,1,34.702,-82.4621,1989,7.812,6.314,5.093,3.379,4.194,6.48,5.597,3.52,3.91,3.93,3.98,3.23,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
160,1.9,34.1836,-118.5747,2013,3.594,1.419,3.456,9.027,2.515,3.017,2.079,1.35,3.7,3.31,3.58,3.57,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
160,2.7,44.2334,-74.5662,1942,18.775,15.768,14.736,15.222,19.065,15.23,15.285,11.78,12.34,10.72,11.76,11.08,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
160,1,44.3888,-100.307,2016,0.013,78.525,0,0.364,2.056,1.672,1.829,75.02,4.15,7.59,19.57,1.43,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
160,1.7,39.6189,-90.8461,2005,3.547,3.094,3.533,3.216,3.602,3.087,2.666,4.17,4.15,3.92,3.98,3.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
160,5,35.4782,-77.9792,2017,39.754,9.071,34.546,7.997,0.724,9.837,10.258,18.18,29.18,8.63,43.24,8.14,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
160,18,39.613,-75.3095,2011,26.79138,27.184,27.967,28.465,25.876,25.649,26.446,29.27,29.67,31.01,28.59,27.8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
160,1.6,46.316,-94.4849,1917,8.476,9.891,9.496,11.33,9.547,10.343,8.462,6.42,6.21,5.99,6.35,5.07,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
160,9,57.7869,-152.4406,2010,26.699,23.323,29.107,29.309,24.155,26.17,25.015,36.93,28.13,22.83,27.74,25.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
160,175,40.9992,-88.0562,2015,0,200.104,234.347,573.434,625.474,589.7,614.962,534.81,727.52,547.22,584.08,591.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
160,33,32.7366,-114.7139,1957,20.569,22.206,22.674,23.619,25.55,31.763,23.465,114.16,115.05,83.29,115.85,98.72,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
160,1.3,61.9365,-162.8807,2009,1.806,1.698,0,0,0,0,1.751,20.21,10.3,11.92,7.37,0.76,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
160,1.1,32.1665,-110.8167,2019,0,3.351,2.55,10.675,0.335,2.798,1.702,9.98,15.31,6.59,45.69,1.79,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
160,1.3,32.3435,-111.0279,2019,0,78.817,19.245,117.487,87.366,68.628,2.184,3.6,7.55,1.6,3.34,2.11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
160,30,32.8757,-111.5511,2018,0.001,6.904,2.452,17.831,0,49.27933,59.895,15.28,41.86,29.74,42.99,48.88,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
160,380,38.1114,-89.3467,2001,30.84,15.814,55.182,95.213,99.461,146.519,77.35,1789.14,1540.36,1637.65,1158.18,1340.06,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
160,3.2,43.8983,-83.9494,2009,19.868,17.616,16.931,18.144,18.203,22.354,22.86,5.51,12.23,3.97,9.77,0.57,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
160,3.2,45.8275,-88.2483,1922,11.224,15.299,13.98,16.578,22.781,8.061,1.659,9.97,11.45,12.31,12.03,11.6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
160,236,34.2181,-91.9025,2001,1491.837,0,0,0,0,0,1169.258,697.12,941.76,692.1,776.27,832.25,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
160,85,34.2212,-91.9074,1959,402.854998,424.054,408.372996,414.473005,422.703002,393.616001,412.561,1135.1,1346.88,1257.94,682.64,874.63,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
160,165,36.8326,-119.327,1984,115.839,76.368,20.95,238.379,899.457,340.081,714.556,408.63,435.99,270.13,499.59,436.17,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
160,5.4,40.5553,-76.3886,2008,6.89,5.996,2.665,0.519,0.808,0.951,0.239,92.7,25.97,54.34,81.83,0.97,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
160,4,44.2066,-92.6636,2017,0,0,2.21,0,6.225,9.233,6.677,12.9,2.99,5.14,1.79,6.51,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
160,3.9,44.2201,-92.6543,2017,-0.152,0.706,2.307,2.835,4.734,5.96,5.211,4.39,24.04,3.06,6.76,6.35,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
160,3,35.0134,-98.4447,2017,9.366,0.003,4.135,4.749,4.421,5.467,4.781,10.55,3.87,6.61,31.53,4.88,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
160,161.3,43.5243,-84.6968,2019,534.995,448.344,304.52,222.162,149.325,35.818,256.835,535.88,432.15,457.2,394,473.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
160,8.8,42.7645,-82.7471,2003,70.327,72.374,72.27,72.065,70.877,68.058,71.891,8.52,15.24,3.59,19.29,1.59,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
160,3.3,44.7686,-68.8617,2008,12.233,10.667,9.644,8.176,6.498,7.124,6.285,7.7,18.78,2.3,40.6,0.59,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
160,8.5,35.2296,-118.1957,2013,13.573,16.675,10.329,11.443,14.733,14.661,12.708,19.04,18.71,19.51,17.35,19.32,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
160,1.8,41.2543,-111.8485,1991,2.609,3.804,3.457,4.811,8.504,4.117,6.733,5.32,5.51,5.27,5.78,5.35,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
160,82,40.7366,-73.3884,2005,0,134.961004,186.840997,0,126.06,162.145996,68.947,380.17,331.29,325.7,347.76,289.17,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
160,76.5,27.8733,-82.6741,1984,340.706,355.099,357.646,357.842007,400.671,422.35501,444.947,22.67,106.66,44.17,116.62,13.86,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
160,5,35.2208,-79.5191,2019,1.764,0.25578,8.089,15.929,2.167,0,5.187,19.72,36,4.35,3.96,8.14,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
160,18,42.5428,-71.8528,1992,0,0,118.634003,128.492996,130.243,106.319004,91.658,28.13,5.68,15.24,9.08,3.26,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
160,25,43.8358,-71.1967,1988,159.98,166.033,154.444,119.374,155.354,92.855,113.672,9.74,39.17,6.51,8.21,4.53,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
160,30,41.1921,-79.4335,1925,74.121,80.455,75.684,51.234,72.966,105.252,95.869,86.58,97.51,78.67,79.25,79.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
160,55.2,39.445,-79.03,2012,181.065,180.216,170.294,173.382,183.616,168.849,156.67,193.26,181.71,134.04,189.5,179.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
160,11.1,36.6669,-80.4479,1938,7.89,13.962,35.444,31.565,22.696,34.469,35.207,29.04,29.04,26.02,29.12,25.37,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
160,168,35.0434,-118.2118,2012,363.653,365.507,288.517,346.699,319.578,339.37,275.335,487.84,485.49,464.45,427.79,421.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
160,132,35.0268,-118.2233,2012,258.485,255.597,202.586,250.438,230.44,244.263,203.749,343.73,368.21,362.26,326.87,336.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
160,395.4,32.5739,-116.9178,2016,327.09,220.82035,162.3243,36.247,168.449,150.057,107.423,1143.86,998.46,1400.83,1254.6,1394.37,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
160,8,40.275,-75.8167,2009,51.553,53.888,48.041,48.735,46.462,40.819,41.083,8.78,16.03,3.31,9.47,1.44,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
160,293.1,48.2325,-103.9528,2015,22.702,110.653,202.122,305.661,263.274,398.122,506.924,1054.9,1183.63,1147.15,1582.55,1033.61,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
160,300,43.4839,-92.6131,2008,964.626,1002.697,965.431,931.165,954.178,831.339,825.519,982.62,1045.36,953.55,895.22,1006.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
160,74.5,29.08,-81.1,2019,1.999,1.533,24.897,3.053,0,0.0147,131.484,162.42,182.45,127.31,223.6,121.4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
160,150.4,40.4641,-88.0215,2012,426.968,462.542,479.096,429.41,467.551,443.077,480.367,495.18,485.07,474.3,450.77,475.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
160,9.4,42.0906,-72.5917,1988,0,0,0,0,0,0,33.448,9.62,15.85,11.85,12.47,1.7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
160,80,42.7282,-105.8668,2016,213.709,108.413,49.558,74.999,269.177,252.682,282.137,48.48,281.19,224.2,57.7,346.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
160,721,32.4607,-94.4852,1985,4936.144951,5084.651966,4583.205994,5087.734966,4295.785957,4585.247956,3071.153048,2977.46,3286.43,3281.39,3286.95,3330.42,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
160,9.1,44.7773,-68.5234,2017,0,6,5.46,1.609,30.387,30.544,31.082,5.21,8.3,10.17,9.71,26.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
160,69.2,40.9908,-121.4982,1922,204.369,177.903,147.084,191.861,295.265,227.077,277.402,217.83,220.86,174.22,246.29,213.59,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
160,80.1,40.9974,-121.7481,1925,258.625,214.655,237.705,299.634,241.413,257.821,362.321,269.42,259.54,200.6,284.24,249.62,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
160,141.6,40.9862,-121.9776,1944,478.997,517.33,442.276,587.622,227.227,612.859,853.787,410.54,417.45,291.14,447.64,390.28,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
160,79.2,40.9226,-121.9929,1965,273.255,278.465,199.848,313.589,325.115,268.511,334.992,264.08,256.19,192.48,280.09,246.81,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
160,109.8,40.8475,-121.9908,1965,379.472,303.928,272.312,423.27,464.098,361.008,461.161,375.61,395.3,283.06,422.7,351.67,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
160,128,13.4624,144.6903,1999,1124.88202,414.446,288.124,0,191.94545,2.403,219.898,230.03,205.45,135.66,408.23,75.01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
160,1.2,42.4874,-73.2158,2018,0,0.06,14.637,6.716,1.225,0.4,1.562,11.23,2.98,1.96,2.55,1.95,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
160,175.5,42.4564,-73.2181,1990,229.681,144.036,259.322997,247.261001,162.967002,117.955,80.162,739.39,532.73,451.95,802.07,618.89,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
160,1.1,44.7214,-69.412,1986,4.41936,5.26086,4.204,2.858,3.777,3.306,4.228,4.23,4.39,3.92,4.15,3.6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
160,3.6,43.694,-72.955,1914,9.848,8.439,8.359,7.725,9.608,10.15,11.389,8.3,8.3,8.46,8.32,7.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
160,2,39.539,-75.1793,2014,0,0.004,4.3,3.204,3.08,2.863,3.024,5.58,33.5,3.18,3.13,3.11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
160,92.8,39.3246,-82.974,1966,426.873995,462.424,432.978998,404.333001,0,0,370.394005,927.86,925.35,929.84,794.65,769.84,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
160,103.6,39.8709,-76.8681,1985,533.857662,529.342333,474.151014,458.789095,455.261912,435.189711,424.34793,354.6,459.71,359.13,416.31,478.54,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
160,2,42.5205,-72.9191,2019,156.8169444,6.922,-0.183,266.678,178.0277778,151.468,2.006,18.43,15.2,8.44,3.14,3.25,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
160,1.3,40.605,-74.4394,2012,1.40184,1.424,1.527,1.473,1.326,1.095,1.338,1.95,2.04,2.08,1.96,1.75,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
160,114,39.8575,-105.226,2002,37.051,15.815,8.772,8.028,6.271,6.672,3.941,287.14,431.65,382.47,404.71,402.02,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
160,117.6,39.8586,-105.2256,2008,107.809,59.623,37.931,15.041,9.647,10.611,6.413,409.83,387.62,372.99,454.48,414.71,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
160,5,42.35,-97.7906,1972,0.017,0.024,0.008,0.025,0.024,0.014,0.003,55.45,34.36,42.25,52.44,2.93,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
160,84.2,32.4868,-92.1496,1991,300.531998,266.558997,538.685,565.865003,598.601985,600.966002,613.742751,158.47,325.6,249.25,133.88,387.38,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
160,11.1,40.6561,-73.5922,1957,0.214,0.241,0.133,0.188,0.14,0.09,0.065,16.77,3.61,7.8,33.63,6.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
160,7.5,33.6942,-117.9381,1993,37.97,38.98,38.38,38.632,42.281,42.51,39.854,57.8,82.51,81.41,9.75,58.24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
160,78.6,40.6447,-73.5683,1997,0,0,0,0,0,0,13.823,366.77,337.25,280.25,449.36,277.18,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
160,16,33.6433,-117.9556,1993,43.273,47.998,47.209,52.475,51.834,49.2,53.439,1.97,7.22,9.55,109.21,45.14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
160,434.4,34.1661,-102.4114,1958,1373.801982,1160.700041,778.114002,626.281005,452.898005,1221.176959,865.509005,2891.96,1966.96,1979.93,2012.71,1531.9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
160,987,30.3217,-91.2347,2004,5411.208002,4585.192963,4262.69198,4888.222958,4438.491953,4441.564968,5341.868972,3463.68,3178.76,3784.21,3618.34,3480.65,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
160,109.8,40.8548,-98.3482,1983,539.224004,517.872998,541.762005,495.760001,323.436003,536.722001,505.226002,428.49,476.9,496.84,557.71,507.18,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
160,100,36.408,-114.908,2017,0.01,44.786,67.522,116.563,64.872,295.201,289.341,167.54,205.65,158.89,244.92,162.95,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
160,467.8,43.7994,-92.6829,2001,164.182005,73.554,65.558,129.818999,47.577,95.261,40.282,1342.11,1855.62,1724.19,1590.46,1649.69,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
160,20.5,38.4006,-78.8983,1998,0.12152,0.29008,0.33516,0.17542,0.1029,0.2058,0.42728,9.73,32.3,1.73,16.88,12.01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
160,3.2,37.4142,-118.5239,1958,3.815,2.018,0.318,3.424,13.573,7.29,10.229,7.41,8.65,8.45,7.07,7.81,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
