country,capacity_mw,latitude,longitude,primary_fuel,commissioning_year,generation_gwh_2013,generation_gwh_2014,generation_gwh_2015,generation_gwh_2016,generation_gwh_2017,generation_gwh_2018,generation_gwh_2019,estimated_generation_gwh_2013,estimated_generation_gwh_2014,estimated_generation_gwh_2015,estimated_generation_gwh_2016,estimated_generation_gwh_2017
GBR,2,51.0506,-4.0744,Solar,2005,1302.159001,882.6645,888,824.37,3445.729,2315.402,1234.049,2.88,2.89,2.92,2.87,2.88
GBR,2.6,53.143,0.2411,Wind,1999,2271.168975,906.896,803.518,624.907,3980.458,2098.731,1071.988,30.05,2.48,8.42,7.59,6.55
GBR,5,50.688,-2.3171,Solar,2003,23.054,382.167,106.534,-703.946,8930.973906,5113.271,2937.705,7.62,7.83,7.63,7.65,7.75
GBR,2.75,54.8471,-1.6776,Wind,2010,1796.28,671.693,231.756,0,3144.158,2255.806,1447.136,21.61,37.42,8.33,9.83,6.93
GBR,11,52.3606,1.5258,Solar,2012,560.534005,206.168002,0,0,3131.526,1847.868983,1757.444,16.84,16.79,16.56,16.87,17.17
GBR,5,52.8882,-1.8077,Solar,2009,123.632003,596.613002,231.756,-768.62,1324.32728,528.28,142.447,7.08,7.63,7.5,7.52,7.69
GBR,6,51.1983,-2.384,Solar,2015,577.6252778,324.088,365.07,0.043,4407.18335,0,955.004003,8.98,8.91,8.83,8.85,9.13
GBR,6.7,51.4745,-3.2928,Solar,2003,2470.211954,20.24275,556.4438,1663.303969,3218.755,1710.952,2132.191003,10.02,9.85,9.83,10,10.02
GBR,18.3,51.8648,-1.1438,Solar,2008,225.929,445.438,539.909,688.067,6232.171,2980.512,3657.303,27.27,27.72,28.07,28.27,28.32
GBR,13.2,50.847,-1.8648,Solar,2000,889.387,408.639,569.9175,638.389,3805.944,2676.937,1892.24301,19.8,20.25,20.04,20.15,20.56
GBR,3.9536,52.1026,-0.9232,Solar,2015,264.915,0,46.45583333,-80.734,2581.964004,1796.818969,311.965,5.83,5.79,5.84,5.85,5.82
GBR,10.7,50.694,-1.4431,Solar,2020,5919.319013,7043.329,7598.443998,5933.814,7387.201,9683.173956,4590.850026,16.43,17.24,16.38,16.62,17.43
GBR,13.6,52.3396,0.7886,Solar,2011,1332.356,182.182,425.915,1336.239,4582.969,0.085,1729.783,20.73,20.64,20.4,20.44,20.87
GBR,10.3,53.8119,-1.3355,Wind,2010,2339.97,918.744001,763.345,775.94,4089.159,3192.53139,1468.625,22.5,25.97,7.07,9.37,25.96
GBR,15.3,51.0486,-2.4349,Solar,2013,1042.427,671.693,960.014,974.299,4173.074,3046.398996,159.035003,23.28,23.46,22.96,23.03,23.86
GBR,7.3,50.211,-5.3661,Solar,2006,2306.062,1631.368056,1139.658,286.803,3384,1982.378,1905.391,11.46,11.74,11.49,11.45,11.7
GBR,10,51.6698,-5.0127,Solar,2005,2684.290029,1687.604,504.992,0,3602.719,2751.210036,701.397,15.13,16,15.25,15.1,15.64
GBR,6.9,55.9207,-2.3915,Wind,1976,1872.344,1867.958333,1590.539041,0,3218.755,2500.92,534.555,11.39,28.35,45.85,1.79,17.39
GBR,1.3,51.3713,-1.9676,Solar,2005,3509.374025,939.866002,1016.514035,644.342,4317.544,2823.614,443.676004,1.82,1.83,1.81,1.82,1.81
GBR,8.11512,50.9313,0.2377,Solar,2009,706.289,284.273,155.357,-572.652,2737.058,0,791.642,11.72,12.11,11.97,11.98,12.28
GBR,1,53.6842,-2.2947,Waste,2002,464.258,-238.367,289.985,58.949,3988.682,2838.64399,826.177004,31.23,14.64,28.61,28.81,0.96
GBR,1,53.6842,-2.2947,Waste,1998,786.579,2.584,381.13475,414.4573,4367.562968,0,2601.92304,4.09,7.13,2.55,11.32,0.96
GBR,1200,53.6815,1.4207,Wind,2008,0,687.17685,1079.076002,1480.131,5330.959019,4711.155,3609.926969,2443.57,3242.57,2685.8,3416.89,3025.14
GBR,6.4,51.0642,-4.1088,Solar,2015,2271.168975,228.795,965.431,1274.34625,5825.7900310000005,3038.160998,2738.545005,9.42,9.67,9.62,9.59,9.72
GBR,2,50.8985,-0.2878,Waste,2015,1555.305994,23.35333333,0,326.418,4055.569,1925.066,2278.498,9,6,3.1,9.76,1.93
GBR,3,54.8438,-1.4515,Waste,2003,112.819,52.446,330.464004,645.247,3468.150977,2472.1372,2708.876,1.39,8.18,4.06,17.38,2.9
GBR,5,57.6219,-2.0425,Wind,2010,0,897.778,1211.297988,0,2152.69,1637.195968,1106.919,8.63,18.48,22.49,10.08,12.6
GBR,6,55.0074,-1.4319,Waste,1962,426.873995,1153.421,507.127,0,1657.442002,1038.2029,464.818,9.88,9.95,30.78,4.1,5.81
GBR,4.99968,50.4424,-4.282,Solar,2003,2515.396046,1332,59.296765,860.968,4740.719994,4308.293,1873.295993,7.6,7.59,7.55,7.56,7.75
GBR,1,52.6839,-1.7755,Solar,2007,369.073,126.709,588.165,93.78305556,4385.963,2399.523033,1511.427,1.34,1.43,1.42,1.42,1.43
GBR,40,51.0936,0.5083,Storage,2001,1872.344,2314.516944,430.781,0.851,3065.5353,1724.0763,750.772,28.94,19.45,41.29,15.14,20.33
GBR,22,53.819,-0.1465,Biomass,1979,1901.901,1369.722,1580,0,3866.707,2596.042004,742.92,20.59,246.87,202.13,31.3,90.92
GBR,7,51.5431,-2.1651,Solar,2004,667.335,236.526,80.709,19.73085,3297.0519,0,864.402,10.52,10.31,10.41,10.5,10.49
GBR,219,53.3875,0.5006,Wind,2009,1434.781,404.659999,80.569,0,2885.455,1545.24,223.658,376.67,431.7,368.23,434.53,552.08
GBR,5,52.3367,1.1266,Wind,2018,3194.20601,1921.86,856.756004,180.502998,4385.963,1527.258,1072.964998,160.86,14.83,14.38,30.74,12.6
GBR,8,53.2601,-1.1878,Solar,2010,3366.434,5061.425962,5066.238,3816.605944,6150.338,5113.271,4965.173041,11.26,12.09,11.91,11.94,12.13
GBR,4.474,51.2798,-0.8805,Solar,1998,1413.35,2539,1645.11099,1866.040833,4404.532,2301.347,618.632,6.7,6.66,6.57,6.58,6.55
GBR,2.3,51.3516,-2.5039,Solar,2018,1051.092,206.100997,0,480.967,3383.151,2493.629,1571.046,3.34,3.33,3.33,3.34,3.33
GBR,20,54.439,-7.3415,Wind,2002,2988.341986,2224.624,572.227,870.799,2529.951,940.39,16.407,84.02,37.41,9.69,9.83,50.41
GBR,9.3,50.8621,-0.7927,Solar,2004,1418.528,1067.509005,809.329,355.359,3192.303069,2204.224,522.159,13.87,14.25,14.02,14.17,14.54
GBR,965,55.7204,-4.8964,Nuclear,1948,2924.587,805.76,520.475,821.336999,4040.5069,3274.74,4650.226,6743.2,5248.9,4970.77,4936.08,6376.76
GBR,13,55.736,-4.888,Wind,2017,1587.88102,347.469,903.272,1080.032,4667.659,4510.963,2293.987,3.33,18.83,10.44,4.77,32.77
GBR,4.4,52.6421,0.8481,Solar,2011,402.854998,871.6247222,0,0,2972.814,1847.868983,5.942,6.6,6.51,6.45,6.46,6.47
GBR,7.2,53.1696,-2.8661,Solar,2005,1618.992,1133.91201,595.64,780.8641667,3821.117,0,1757.444,10.13,10.84,10.68,10.83,11
GBR,5.5,51.1943,-2.962,Solar,2011,1302.586001,517.19105,440.808,479.175293,3805.944,3.815,4394.833,8.27,8.3,8.18,8.21,8.43
GBR,10,50.9373,-2.866,Solar,2006,0,0,119.704,79.721,3297.0519,2204.224,1630.3,14.86,15.13,14.81,14.85,15.52
GBR,5,51.7286,-2.5074,Solar,2000,6094,2962.72,2696.6092,2469.186,4416.905001,3046.398996,425.155997,7.64,7.48,7.6,7.63,7.61
GBR,10.8,52.1763,-0.7033,Solar,1995,3538.795,1450.291,1466.052,1317.244,4140.917,903.13,22.707,16.29,16.28,16.5,16.55,16.67
GBR,8.3,51.938,0.398,Solar,2005,963.569002,336.031,259.727,5.303,3521.113049,2204.224,1571.046,12.23,12.34,12.04,12.07,12.25
GBR,24,53.7143,-2.389,Wind,2013,363,-174.812,479.43,1567.797,3520.804041,2262.0131,2288.73899,8.56,11.06,14.69,32.31,60.5
GBR,1,57.5108,-1.8028,Storage,2001,1850.35,828.885,0.026,22.27,2649.782999,473.118002,776.22,16.05,16.98,7.15,4.61,0.76
GBR,30,57.5075,-1.4426,Wind,2008,6069.249925,5183.443971,5645.389,5597.758,7196.592,5865.446,5264.65298,220.38,104.74,151.01,94.33,75.62
GBR,49,54.664,-3.5473,Biomass,1984,443.487,1622.311046,1165.822039,-703.946,1735.264,1112.2309,633.4,132.39,111.82,122.22,188.86,6.4
GBR,1.7,53.5406,-1.0314,Solar,2009,3367.244,2539,2825.731,1531.1131,2494.17645,1286.325,3201.17399,2.26,2.36,2.35,2.36,2.34
GBR,2,53.6133,-0.186,Waste,1997,2928.283998,5172.880025,4856.812,2628.001,6653.221,2893.183,2240.346,4.54,4.33,86.71,36.6,1.93
GBR,1,53.6133,-0.186,Waste,2000,369.380001,0,507.236,622.243,3266.582044,3075.09,76.846,34.32,54.74,24.17,24.5,0.96
GBR,5.1,54.5822,-1.185,Biomass,1946,578.375,1579.727011,2360.538,2416.700996,8072.02,5839.915,5092.128,2.47,10.88,119.94,2.88,4.78
GBR,21.5,53.2827,-2.8189,Biomass,1959,2679.745,1562,896.86315,83.285,3205.562,1291.387,401.518997,43.75,1.57,65.59,18.89,25.83
GBR,2,56.1782,-3.2115,Biomass,2002,4360.14,3071.963,3573.4032,4045.104,7006.7913,5554.473004,6376.319,325.75,280.02,237.07,262.16,356
GBR,140,50.3955,-4.8996,Oil,2007,40.94,421.564,906.058996,822.264,3723.961981,3019.302,159.035003,18.41,187.85,164.81,251.26,75.99
GBR,13.8,54.5669,-7.0096,Wind,2001,1332.356,876.671,2074.791,1986.939,5213.509,3662.717,5340.573066,3.41,5.68,13.37,32.95,34.78
GBR,97,53.188,0.4465,Wind,2006,1422.25,755.145989,1269.68,1531.1131,4034.992,1572.83,947.510998,304.46,264.82,257.88,197.93,244.53
GBR,6,58.7418,-3.116,Wave and Tidal,1939,1555.305994,413.882,243.625,448.115,3227.475,1068.363019,1140.16,92.55,2.26,25.31,15.09,3.92
GBR,1.4,56.6302,-4.1868,Hydro,1919,210,78.67,952.8858333,2014.381,2737.937,2031.944167,1592.084,6.08,5.53,7.61,5.58,5.33
GBR,1,56.6003,-4.3052,Hydro,2008,1614.341,1146.96635,1307.751,1084,4416.905001,2057.288,2071.883046,3,2.34,3.16,2.53,2.52
GBR,2,55.8681,-6.0909,Hydro,1952,996,0,134.517,333.401,3192.303069,145.905,368.94,7.16,5.16,7.92,6.22,6.2
GBR,25,57.0363,-5.6812,Hydro,1994,79,24.258,1000.298,0,4263.945,1410.751021,1517.502,92.98,70.82,124.69,83.28,83.05
GBR,24,55.9185,-4.7289,Wind,2009,3178.913019,0,0,761.592,3057.248,2299.63,683.846,183.86,76.97,72.48,25.4,60.5
GBR,4,57.2799,-4.455,Hydro,1997,1711.669982,1605.461,2037.389,1644.277,3527.085,1572.83,1296.827,16.24,14.79,22.79,16.03,17.04
GBR,20,57.0721,-4.774,Hydro,1986,2928.283998,3393.145,4764.358,4748.2519,7570.296,7285.075,6179.833967,72,53.16,96.93,63.57,64.71
GBR,5,57.7054,-4.1599,Biomass,1973,1302.159001,0,756.496,1950.6179,5519.573026,4117.512043,2192.833,208.63,175.03,135.85,74.04,313.81
GBR,2.5,57.8235,-5.0553,Hydro,1990,924.890997,2452.794,2744.54,5343.008945,6913.294,5829.109,3737.94705,12.41,9.82,14.51,11.11,11.08
GBR,1.2,56.6061,-4.1769,Hydro,1959,0,-493.746,0.665,74.91355,3727.840013,2315.402,2561.894,5.21,4.74,6.53,4.78,4.57
GBR,2.6,52.0568,1.1979,Biomass,1963,3242.663037,2947,2891.433025,4889,6877.859,4674.308,4620.495002,172.39,131.52,265.09,94.26,11.91
GBR,1.7,51.3671,0.6542,Solar,2012,3584.948,1656.1471,1347.605,154.794,3301.607003,2652.638,1723.654965,2.36,2.39,2.4,2.4,2.4
GBR,8,51.3593,-2.7913,Solar,2009,935,657.4761,1206.459046,1295.415998,4274.896992,2990.075,3085.561002,12.13,11.86,11.97,12.07,12.08
GBR,12,53.2138,-0.7981,Biomass,2013,2006.358,458.535996,424.086499,112.321,3301.607003,6.924,1447.136,23.65,9.77,8.11,4.1,22.9
GBR,15,52.8841,0.6874,Wind,2010,2881.408056,3673.823991,3855.965982,2972.753,6303.273,4783.687986,3933.591549,64.03,52.46,104.32,108.91,37.81
GBR,6.8,56.9399,-2.3866,Wind,1967,2193.526,3866.319991,3648.055004,0,3904.625,3279.923019,1363.423,2.28,78.5,123.38,154.33,17.14
GBR,5.1,52.6353,-2.1434,Solar,2008,301.541,6.762,479.096,153.732,2332.3596,480.570005,93.046,7.28,7.75,7.8,7.82,7.89
GBR,4.3,53.9032,-3.0167,Waste,1972,3093.582032,2598.618,572.227,195.411,3438.21,1629.816,4340.792,13.96,33.93,4.44,15.99,4.16
GBR,14.5,51.7925,-2.2907,Waste,1995,1040.740278,732.827,364.987997,27.806,2552.535998,1054.778,203.101996,2.42,19.86,27.05,3.06,14.04
GBR,5,51.6754,-4.7959,Solar,2020,0,2992.941966,5747,5476.7,7122.533,5632.14,2840.670017,7.62,7.61,7.55,7.65,7.65
GBR,5,53.3659,-1.033,Solar,2008,924.890997,3333.750997,2886.239,2493.69,4778.346944,3735.791015,-696.488,7.14,7.63,7.53,7.55,7.57
GBR,2.7,52.5319,-1.4825,Waste,2001,3107.524,1725.926,2297.057,1778.746991,3497.96398,2991,884.964,7.28,83.34,24.63,18.42,2.61
GBR,1.2,52.5319,-1.4811,Waste,1962,2445.715018,1045.82,643.4019444,430.794564,3713.104,2231.535,2053.086,5.44,8.56,7.64,6.98,1.16
GBR,1.5,52.7712,0.3857,Wind,2008,2624.633,2539,4273.045031,3203.3,6427.2,5554.473004,4066.724,1.26,23.02,29.1,116.85,3.78
GBR,49.9,51.3669,0.7589,Waste,2004,1906.186,1579.727011,535.411,53.797,2693.417,2085.579,60.005,10.84,107.59,34.75,19.38,48.32
GBR,18.4,57.5677,-3.396,Wind,1996,1729.84,549.251998,762.006996,298.687,3459.695,2155.606111,137.839,32.8,68.58,38.22,4.37,46.38
GBR,12,50.3534,-4.9043,Solar,2006,471.034,228.795,1401.847,1693.686,5777.12,6053.26,2341.414,18.32,19.24,19.34,19.16,19.65
GBR,2.4,55.8837,-3.3956,Waste,1985,75.767,278.182001,744.118,656.442,4367.562968,2279.69425,742.92,1.81,6.57,19.51,1.82,2.32
GBR,68,53.6118,-0.7637,Wind,2001,16.403,0,256.567,0,3137.102,2566.8,360.222,63.14,190.19,79.48,15.05,171.42
GBR,25,53.5944,-0.7504,Gas,1970,479,3201.812011,3085.495,1344.215,4396.306,3395.48725,572.939,31.79,127.8,181.35,75.57,116
GBR,4.5,55.8173,-2.8255,Wind,1991,1618.992,1792.58205,2196.658056,1516.199,4139.059,3154.896,1624.574,1.58,23.09,3.21,32.57,11.34
GBR,28,55.7563,-4.8062,Wind,2008,360.912,152.869,110.602,-572.652,2373.765,1325.015,37.501,1.26,66.99,4.59,46.43,70.58
GBR,4,50.5629,-4.7479,Solar,2008,164.182005,702.189,656.978,598.35,3602.719,1604,1571.046,5.89,6.03,5.85,5.95,6
GBR,12.5,52.4028,-0.9598,Wind,2016,1587.88102,845.465004,843.747,204.757,3384,2120.507,955.004003,3.72,14.8,6.55,16.26,31.51
GBR,2,56.6139,-4.0027,Hydro,1942,2378.304287,3107.282,2251.653,2276.96,8378.400976,6016.72,3737.94705,8.67,7.88,10.86,7.96,7.6
GBR,7,51.0612,0.8125,Solar,2012,1697.014,1436.779,1659.524,2916.67,7894.4,7228.932984,3790.696954,10.31,10.92,10.48,10.65,10.77
GBR,37,51.7601,-1.6396,Solar,2016,3363.217018,575.9458,1343.546,2838.269,7875.413,4674.308,4010.581003,52.06,52.66,53.6,53.71,54.6
GBR,24,55.0736,-4.1408,Hydro,1959,2193.526,1204.11915,1211.297988,1483.971,3291.609,3070.606963,1379.277035,78.93,61.09,108.64,66.6,65.95
GBR,7.99986,52.4329,0.9909,Solar,2017,1374.962973,403.229,680.4606,1055.189,3738.4,1925.066,76.846,12.1,12,11.88,11.9,12.06
GBR,90,51.4606,1.0938,Wind,2010,3846.139965,1054.42,2203.325,2885.673,5238.337,3086.14,3351.02,327.75,272.49,303.56,157.23,226.88
GBR,49.5,51.45,1.08,Wind,1991,1527.930957,719.895,419.708714,3.4,4407.18335,3675.286,443.676004,130.52,163.88,105.78,139.14,124.78
GBR,5,51.9059,0.6024,Solar,2011,1001.0275,0,791.198,1198,3752.808,2585.917,1705.578,7.64,7.62,7.48,7.51,7.61
GBR,5,50.4298,-5.0054,Solar,2007,1429.073,347.225,554.772,654.51,3445.729,2812.04898,355.649999,7.53,7.88,8.01,7.88,8.01
GBR,9.6,50.4424,-4.8164,Solar,2001,1250,559.769,654.254,712.562998,4635.016982,3274.74,1624.574,14.62,15.22,14.7,15.14,15.41
GBR,1.25,57.7203,-5.6792,Hydro,1962,0,3540.552,2081.936951,3055.305,8072.02,6241.801,2115.440042,4,2.75,4.47,3.41,3.4
GBR,9.04046,52.6441,-0.5588,Solar,2006,298,0,720.142997,373.715004,4407.18335,2929.751,615.576,13.12,13.49,13.73,13.77,13.9
GBR,3.0855,52.6441,-0.5588,Solar,2000,0,1054.42,524.508997,230.636,3590.9,2923.233,1027.979997,4.49,4.59,4.63,4.64,4.6
GBR,1.8,50.8545,-3.4082,Solar,2008,1901.901,1887.904,1059.2372,644.342,3870.43,2676.937,1072.964998,2.48,2.5,2.47,2.47,2.52
GBR,2.3,54.9026,-1.6039,Waste,1988,3538.795,2074.311245,3218.763,3674.545,6992.78,5113.271,4010.581003,38.96,5.95,13.63,15.59,2.22
GBR,67.5,57.9924,-3.9787,Wind,1998,186.059,439.495,601.811,253.723,2347.362,1601.457778,1249.345,83.65,142.01,157.44,45.81,170.16
GBR,47.5,58.0404,-4.0588,Wind,2000,58.433,217.636,300.271,393.846,2708.73825,1866.081018,1618.676985,118.5,106.98,120.34,12.1,119.74
GBR,18.4,57.2253,-2.7029,Wind,2005,3366.434,0,791.198,1052.713,3497.96398,1447.2474,76.846,21.84,66.95,26.54,16.04,46.38
GBR,239,54.9885,-4.8017,Wind,2014,1385.372,939.866002,1139.658,760.2041667,2561.872,2990.0335,2278.498,655.86,1056.97,675.92,703.16,602.5
GBR,1,51.6265,-4.0459,Solar,2000,1950.403,474.368,882.033,3263.483,10859.28593,6966.604,4721.992954,1.43,1.51,1.43,1.44,1.49
GBR,600,53.6535,-0.2556,Gas,1992,6804.022,3125.74,4525.269,5022.762026,10249.03729,8293.966068,4639.03805,3071.53,2716.21,2641.1,2453.3,2784.03
GBR,2.08,56.2727,-5.4897,Hydro,1961,738.922,353.175,300.766,-751.65,2913.347041,2299.63,334.921996,9.65,7.48,11.59,8.62,8.21
GBR,20,57.4632,-4.5121,Hydro,1978,1357.874007,941.471997,510.547,826.188998,4686.119,2738.9845,2472.40291,69.75,53.33,96.63,64.19,64.02
GBR,14,54.886,-1.9144,Wind,1992,519.008999,832.88465,474.151014,226.2113889,4526.104,4308.293,2071.883046,7.11,30.33,78.41,10.42,35.29
GBR,520,54.7255,-5.7653,Coal,1982,1749.664999,153.246,821.889,1000.583,2809.345,1601.457778,1468.625,978.06,1060.82,974.57,1402.36,789.87
GBR,142,54.7251,-5.7643,Gas,2003,317.735,14.985,765.1002778,0,3383.151,2323.595965,0.319,487.53,621.47,650.63,471.89,658.88
GBR,1,52.3207,-1.1681,Waste,1985,3509.374025,1228.69,1401.847,795.794,4470.404,2758.601977,3085.561002,2.21,5.17,18.32,11.41,0.96
GBR,4,56.615,-2.5987,Solar,2009,430.266,1286.97,1528.983,122.02,3980.458,2962.990974,2186.105011,5.59,5.91,5.63,5.66,5.74
GBR,5,55.9348,-2.3637,Wind,2014,578.375,449.159,0,27.806,2383.547046,940.39,694.973001,21.81,7.64,3.18,31.66,12.6
GBR,9,53.7424,-0.2835,Biomass,1928,131,6.603,285.941,766.957,3338.9,1351.505,223.658,15.29,91.93,6.49,32.57,1.44
GBR,3,51.5359,-0.0056,Biomass,2002,653,317.092,1950.604,2712.663,6303.273,5347.392,3327.345,8.69,6.96,13.01,93,70.67
GBR,3.5,56.6214,-5.5289,Hydro,1976,826.208,705.454001,718.642,528.719,4139.059,2672.723,5100.791,11.13,7.63,12.45,9.48,9.45
GBR,5,54.9302,-2.972,Solar,2002,1037.454,1301.635041,1679.132,1922.597043,4208.389,3268.01,3085.561002,6.95,7.22,6.9,7.09,7.22
GBR,10,50.8898,-0.3172,Storage,2014,4040.204,3042,1728.431,0,3132.478,1629.816,1428.481,117.96,113.52,93.97,23.34,46.31
GBR,15,56.089,-4.1231,Wind,1977,2575.536,1802.253,2602.981944,215.994,4350.558,3645.692,2037.518975,15.12,13.74,29.16,26.84,37.81
GBR,5,51.0181,-3.865,Solar,2010,1617.112,744.546,0,90.236,1774.483,928.1761111,539.163,7.49,7.51,7.46,7.49,7.73
GBR,1.8,53.2897,-3.2008,Wind,2016,1455.784,1549.140961,830.604,378.865,3984.842068,2323.595965,789.828998,2.94,13.14,9.43,1.35,4.53
GBR,5,53.7944,-1.2259,Solar,2013,3218.769965,0,1165.822039,1118.857,4834.674,2657.132,2989.615,7.1,7.64,7.25,7.29,7.75
GBR,5,51.3466,-2.2442,Solar,2015,9353.65905,4345.118,3198.24,1472.959,8072.02,4184.857,1473.851003,7.64,7.48,7.56,7.62,7.61
GBR,19.5,56.7146,-4.9634,Hydro,1935,2193.526,302,479.43,663.930078,4317.544,2452.129,1240.303,56.79,37.31,66.94,47.57,47.44
GBR,5,53.2868,-3.5252,Solar,2012,0,449.236,70.878,1193.75766,4085.321,2838.64399,1892.24301,7.62,7.49,7.6,7.5,7.61
GBR,5,53.2868,-3.5252,Solar,2019,221,0,706.057,1836.378,6517.451011,4438.938,3203.494061,7.62,7.49,7.6,7.5,7.61
GBR,4.8,54.2575,-3.1357,Wind,2016,577.6252778,101.308,179.925,58.221,2708.73825,6.456,196.104,3.29,8.15,3.36,17.74,12.1
GBR,1.8,55.0865,-1.989,Wind,2008,4671.527,4591.707,3688.369,2521,0,833.098,192.853,141.4,97.86,52.19,7.88,4.53
GBR,2.1,53.5474,-2.5901,Waste,2007,519.008999,4.215,625.766,1128.294,4295.785957,2051.41,2855.930978,5.86,7.32,2.91,2.76,2.03
GBR,16,58.9848,-2.9587,Oil,2009,4474.958,2921.248982,3030.016965,3081.693957,5343.076,0,2037.518975,92.64,5.91,18.84,29.06,8.68
GBR,3.2,52.9323,-0.0966,Solar,2002,5411.208002,3901.99,2758.166,1851.675036,4916.601,3210.1685,3251.099993,4.75,4.73,4.76,4.77,4.74
GBR,16,53.999,-1.6496,Wind,2000,2068.248013,3051.751002,2531.958,1468.909,4187.788,3268.01,140.235997,44.39,85.8,74.58,41.65,40.33
GBR,6.5,54.6088,-6.1672,Solar,2005,2246.533,1056.733,345.118,752.411,4139.059,3644.236,2288.73899,9.58,9.77,9.62,9.78,9.93
GBR,4.6452,50.9853,-4.1224,Solar,2000,58.930734,334.445,134.517,0,1627.520029,2084.851014,1119.7373,7.16,7.27,7.27,7.22,7.3
GBR,1,52.9588,-2.9559,Solar,2009,0,473.49,134.1042,0,2210.93751,1256.641985,844.668,1.34,1.43,1.4,1.4,1.43
GBR,4,53.7815,-1.4912,Biomass,2012,2362.073611,2028.484001,2647.857,2213.26805,8378.400976,5265.587018,5536.983,41.1,3.5,54.78,106.53,29.05
GBR,5,53.7028,-1.2423,Solar,2009,7011.767013,5841,6039.88,7045.181,11109.38,8293.966068,4715.980964,7.11,7.63,7.48,7.45,7.75
GBR,2.4,53.7028,-1.2423,Solar,2019,1356.259,14.632,1617.38496,2629.03271,5144.767,2917.180009,2185.549,3.44,3.47,3.48,3.49,3.5
GBR,11.541,51.2349,1.2649,Solar,2005,1518.964969,466.344,901,1006.701111,0,201.914,43.958,17.33,18.43,17.79,17.84,18.52
GBR,88.4,55.6327,-4.0361,Wind,2009,2339.97,1401.80575,923,1295.415998,4082.176,1367.91,1461.072,278.18,198.28,246.88,7.49,222.85
GBR,10.7,52.0788,-0.5203,Waste,2013,1699.398,1310.98215,647.006,254,2168.001,1088.5897,1027.0014,20.27,23.79,20.57,15.62,10.36
GBR,2.4,55.6495,-3.9221,Wind,2006,2137.658016,1607,753.359,799.482002,3590.9,2923.233,1723.654965,10.28,8.78,6.95,7.32,6.05
GBR,5.3,50.1421,-5.1935,Solar,2010,1983.817,714.29,831.732,1101.43515,4307.275,2838.64399,294.356999,8.39,8.35,8.33,8.32,8.4
GBR,27.1,53.5251,-0.1461,Solar,2006,1341.23,659.633999,427.405,0,3373.713,1710.952,1534.882034,38.81,38.48,39.2,39.09,39.37
GBR,20.9,52.2888,0.611,Solar,2014,1066.476998,624.545002,0,1766.051,4307.275,2758.601977,2288.73899,31.87,31.63,31.23,31.35,32.02
GBR,1.2,52.2923,0.6379,Waste,2004,68.118,8.545,252.038,427.702,3672.61,2079.832,2708.876,11.4,10.09,4.65,55.21,1.16
GBR,3,53.0089,-1.6909,Solar,2004,1075.918,705.454001,485.796998,399.427,3900.563033,3.815,3201.17399,4.25,4.49,4.44,4.45,4.47
GBR,5,51.1987,-1.6116,Solar,2008,1418.528,912.234,547.054,550.227,3070.8088,3028.825,-576.744,7.6,7.57,7.46,7.5,7.74
GBR,4,58.0287,-4.4146,Hydro,1958,0,0.00196,809.7111,890.721999,3400.611971,4762.2491,2071.883046,18.53,13.96,21.12,15.59,15.52
GBR,7.5,58.0027,-4.3487,Wind,1991,2151.888,1999.65,2954.535,2469.186,5144.767,0,143.675002,1.91,7.8,12.52,8.18,18.9
GBR,5,51.4982,-2.0907,Solar,2011,2633.954,337.232,2753.60698,2125.527,5899.968952,4649.717,3605.404979,7.64,7.49,7.56,7.62,7.61
GBR,37,51.4872,-0.5251,Waste,2008,1950.403,1311.008,1731.86199,1301.58997,3904.625,3476.665,2413.923958,12.51,62.57,48.57,31.57,35.83
GBR,6.5,54.3363,-2.6351,Wind,2010,1258.608,107.244,88.953,0,2851.191,1285.499974,1235.433,18.46,1.37,1.37,13.15,16.38
GBR,8,54.5462,-1.3263,Wind,2008,0,331.374,40.1288,0,1982.83097,1434.04318,363.635,25.72,4.98,15.56,9.92,20.16
GBR,4,51.4983,-3.1222,Waste,2016,1618.992,635.836005,1831.14195,1299.5496,3238.608,4762.2491,2737.946,6.59,87.52,50.86,9.63,3.87
GBR,2,54.0072,-2.7795,Wind,2012,1348.212,538.803,43.751,336.5,3338.9,2204.224,1534.882034,73.5,2.07,3.52,29.35,5.04
GBR,5,51.8433,0.805,Solar,2002,3995.846963,2973.630957,3090.61,2200.316,4495.722,0,1363.423,7.63,7.55,7.48,7.5,7.59
GBR,2.3,51.845,0.8046,Solar,2007,1349.561951,259.803,244.01,0,3220.584,1068.363019,1501.424,3.33,3.33,3.33,3.34,3.31
GBR,1,54.8548,-1.8143,Biomass,2009,24.312,301.219998,464.596,0,3131.526,2428,1723.654965,1.29,8.43,3.48,8.05,34.36
GBR,5,51.6815,-2.4194,Solar,2006,548.233,153.19,120.246,0,3521.113049,2277.961042,2100.031,7.64,7.48,7.6,7.62,7.61
GBR,5,50.4018,-4.3562,Solar,2018,2988.368979,4072.413993,4012.876,3168.7566,3239.653,3156.2196,656.039,7.6,7.61,7.55,7.59,7.75
GBR,5,50.9985,-0.067,Solar,2010,0,406.9351,124.593,3.668,2552.535998,3081.664,73.105,7.48,7.58,7.62,7.61,7.71
GBR,2.2,51.4979,-3.5174,Solar,2009,2271.168975,755.145989,560.882996,728.437,3767.374,2477.229045,1886.216,3.19,3.17,3.18,3.19,3.19
