country,capacity_mw,latitude,longitude,primary_fuel,commissioning_year,generation_gwh_2013,generation_gwh_2014,generation_gwh_2015,generation_gwh_2016,generation_gwh_2017,generation_gwh_2018,generation_gwh_2019,estimated_generation_gwh_2013,estimated_generation_gwh_2014,estimated_generation_gwh_2015,estimated_generation_gwh_2016,estimated_generation_gwh_2017
USA,10,33.4982,-96.3789,Solar,2018,NA,NA,NA,NA,0,20.396,21.745,NA,NA,NA,NA,16.29
USA,5.1,44.4889,-89.5756,Hydro,1907.941176,22.251,27.195,27.413,31.818,30.98502,30.47418,30.24252,20.21,25.04,24.48,24.96,24.54
USA,576.8,41.6739,-87.4775,Gas,2002,1711.574,1661.476,2125.745,2769.149,2054.657,2410.73,2772.152,NA,NA,NA,NA,2034.08
USA,83.8,41.6703,-87.4803,Gas,1961.861575,421.121,374.811,401.099002,433.653999,418.817999,455.877,450.767996,NA,NA,NA,NA,295.52
USA,4.8,55.3281,-131.5308,Hydro,2015,NA,NA,8.712,7.649,9.373,6.998,9.908,12.46,12.46,10.43,12.49,10.87
USA,41.8,31.8694,-97.3667,Hydro,1953,2.801,3.113,77.378,140.277,32.426,71.133,0,103.42,120.18,101.63,110.47,84.38
USA,20,36.3769,-120.1385,Solar,2017,NA,NA,NA,NA,36.941,52.778,51.662,NA,NA,NA,NA,32.59
USA,2,34.7216,-82.5243,Solar,2019,NA,NA,NA,NA,NA,0,4.087,NA,NA,NA,NA,3.25
USA,2,43.15,-77.8614,Solar,2019,NA,NA,NA,NA,NA,NA,3.969,NA,NA,NA,NA,3.25
USA,2.2,33.9716,-118.0481,Waste,2008.5,9.722,NA,9.561,9.911,10.142,NA,NA,NA,NA,NA,NA,0.39
USA,43.7,37.5813,-97.4241,Gas,1982,0.033,0.01,0,0,0,0,0,NA,NA,NA,NA,154.1
USA,5.4,38.3847,-75.6344,Waste,2007,14.68,14.708,14.067,13.285,10.428,16.282,15.57,NA,NA,NA,NA,0.97
USA,3.6,40.4797,-96.9604,Oil,1976.444444,0.002,0.055,0.023,0.001,0.002,0.017,0.007,NA,NA,NA,NA,2.1
USA,10.6,36.3417,-82.1264,Hydro,1938.90566,32.223,10.478,5.952,12.16,12.873,24.556,20.488,39.02,35.11,36.72,38.2,34.09
USA,273.1,47.0363,-120.2065,Wind,2007.322226,659.863,650.563,609.963,672.926,613.464,639.178,613.275,758.02,644.14,823.37,763.86,778.47
USA,15,35.0582,-89.3686,Solar,2018,NA,NA,NA,NA,NA,11.693,28.274,NA,NA,NA,NA,24.44
USA,1113.6,39.7194,-76.1616,Gas,2018,NA,NA,NA,NA,245.83789,3785.265,3351.02,NA,NA,NA,NA,3927.1
USA,150,33.5296,-102.9619,Wind,2019,NA,NA,NA,NA,NA,66.491,661.78,NA,NA,NA,NA,440.5
USA,27.3,32.9528,-103.2853,Wind,2012,92.081,94.864,85.67,92.061,93.903,91.113,92.644,96.67,94.8,84.34,81.66,85.48
USA,200,40.3494,-85.8431,Wind,2013,627.728,661.519,648.371,662.516,698.176,624.174,484.444,NA,662.5,707.72,628.8,582.63
USA,35.6,43.6679,-72.3036,Hydro,1953.325843,162.5,149.245,138.953,143.302,165.472,149.637,164.637,139.66,135.36,103.93,138.56,116.1
USA,74.5,27.3162,-81.7839,Solar,2018,NA,NA,NA,NA,25.368,166.413,162.576,NA,NA,NA,NA,121.4
USA,100,34.591,-95.1918,Wind,2020,NA,NA,NA,NA,NA,NA,7.878,NA,NA,NA,NA,293.67
USA,161,35.2919,-102.3031,Wind,2007,658.661,655.215,590.376,665.167,637.821,656.244,441.215,581.7,562.52,494.65,607.06,518.97
USA,19.5,35.6158,-119.5783,Solar,2015,NA,NA,44.523,46.55,45.672,49.87,49.523,NA,NA,NA,44.45,48.93
USA,15,35.63,-119.5739,Solar,2017,NA,NA,NA,0,40.417,41.053,39.211,NA,NA,NA,NA,24.44
USA,882,32.8482,-94.548,Gas,1969.571429,0,774.009997,663.796996,0,0,0,630.912,NA,NA,NA,NA,3110.36
USA,5.4,42.5131,-70.8583,Oil,1975,0.11,0.35,0.02,0.044,0.043,0.049,0.006,NA,NA,NA,NA,3.16
USA,2.3,32.8796,-83.321,Solar,2019,NA,NA,NA,NA,NA,NA,2.934,NA,NA,NA,NA,3.74
USA,80.6,35.5968,-76.7638,Solar,2020,NA,NA,NA,NA,NA,NA,3.435,NA,NA,NA,NA,131.34
USA,598.4,41.6334,-88.0629,Coal,1963,3869.710956,4072.413993,2794.123045,2112.719974,427.184003,0,776.767001,NA,NA,NA,NA,2764.11
USA,6,39.2877,-84.6803,Storage,2016,NA,NA,NA,-1.046,-1.367,-1.537,-1.629,NA,NA,NA,NA,NA
USA,3.8,42.5175,-83.1919,Oil,1992,0.096,0.10976,0.1029,0.102,0.0098,0,0,NA,NA,NA,NA,2.22
USA,21.7,40.4329,-78.0029,Hydro,1988,91.96902,81.128,62.823,67.108,95.31861,141.853,95.664,58.38,61.05,44.48,61.22,51.67
USA,862.7,43.7508,-70.1567,Oil,1974.66686,199.646997,253.188001,485.689004,0,106.352,156.385997,5.942,NA,NA,NA,NA,505.61
USA,3.9,40.7769,-72.8508,Gas,2004,NA,0,0,0,2.392,0,2.516,NA,NA,NA,NA,13.75
USA,1.3,40.8149,-74.4759,Solar,2011,NA,NA,NA,NA,1.366,1.393,1.449,1.86,1.82,1.95,1.89,1.7
USA,1.4,40.9521,-74.1955,Solar,2010,1.736,2.302,0.583,3.02,7.275,2.742,2.729,2.01,1.96,1.89,2.02,1.83
USA,713.5,33.0158,-79.9297,Coal,1972.924597,3344.812977,3705.242019,3735.725971,2992.397045,2608.439031,2962.990974,2557.366028,NA,NA,NA,NA,3295.78
USA,7,42.7097,-73.2022,Oil,2011.571429,0,3.478,3.016,2.393,2.642,2.9,4.885,NA,NA,NA,NA,4.1
USA,3.5,40.035,-106.2053,Hydro,1966.571429,0,12.768,12.313,13.082,13.151,5.202,4.96,9.87,9.94,9.31,9.72,8.59
USA,13,44.9589,-69.8703,Hydro,1944.076923,90.881,94.155,94.519,83.219,92.98,82.017,64.515,59.13,62.39,48.26,62.13,52.83
USA,6.1,37.1456,-107.7847,Cogeneration,1985,0,0,39.877,41.961,0,0,43.454,NA,NA,NA,NA,NA
USA,3,40.3878,-74.4553,Solar,2012,4.557,4.456,4.621,4.447,4.231,4.103,4.485,4.7,4.73,4.94,4.59,4.17
USA,4,42.4259,-72.769,Solar,2019,NA,NA,NA,NA,NA,NA,1.837,NA,NA,NA,NA,6.51
USA,2.2,42.3871,-72.7134,Solar,2016,NA,NA,NA,2.564,3.286,2.224,2.579,NA,NA,NA,NA,2.54
USA,2,43.2341,-77.1522,Solar,2019,NA,NA,NA,NA,NA,NA,3.266,NA,NA,NA,NA,3.25
USA,5,35.8011,-77.0631,Solar,2015,NA,0.31977,9.253,10.171,9.888,9.022,8.03,NA,NA,NA,9.05,9.15
USA,15,35.8875,-77.1642,Solar,2016,NA,NA,NA,1.419,29.593,25.698,32.294,NA,NA,NA,NA,28.78
USA,4.9,35.8365,-77.108,Solar,2016,NA,NA,NA,3.11,8.664,8.636,9.063,NA,NA,NA,NA,8.92
USA,2,44.1131,-72.6058,Solar,2013,2.562,NA,2.704,2.839,2.652,2.432,2.219,NA,2.4,2.84,2.87,2.9
USA,2,33.9846,-79.565,Solar,2019,NA,NA,NA,NA,NA,0.12,3.849,NA,NA,NA,NA,3.25
USA,30,45.1217,-95.0532,Gas,1971.466667,0,0,0,0,0,0,6.208,NA,NA,NA,NA,105.79
USA,6,45.1272,-95.025,Oil,2000,0.089,0.059,0.055,0.04,0.039,0.083,0.068,NA,NA,NA,NA,3.51
USA,6,45.105,-95.0844,Oil,2000,0.114,0.057,0.054,0.043,0.041,0.076,0.071,NA,NA,NA,NA,3.51
USA,72,45.6533,-119.9914,Wind,2009,169.775,172.653,134.695,152.128,140.686,170.919,189.29,203.52,200.65,183.01,192.75,190.19
USA,44,39.3578,-81.3179,Hydro,2016,NA,NA,0,231.883,230.462,207.697,243.59,183.6,184.52,168.88,184.28,161.19
USA,107.9,34.8267,-118.3352,Solar,2019,NA,NA,NA,NA,NA,NA,288.115,NA,NA,NA,NA,175.82
USA,10,44.3819,-117.2731,Wind,2017,NA,NA,NA,NA,25.523,31.931,32.023,NA,NA,NA,NA,29.36
USA,250,33.3454,-99.6243,Wind,2017,NA,NA,NA,NA,177.658,973.908,958.805,NA,NA,NA,NA,734.18
USA,25,44.1967,-94.0009,Waste,1949.5,105.464,106.945,110.129,102.709,87.716,100.083,107.258,NA,NA,NA,NA,4.53
USA,31.9,33.7803,-118.24,Cogeneration,1996,193.67117,203.58457,145.02179,0,0,0,195.629,NA,NA,NA,NA,NA
USA,2,42.5463,-71.1753,Solar,2015,NA,NA,NA,3.19,2.951,2.787,2.702,NA,NA,NA,3.08,2.98
USA,13.5,43.4566,-83.1889,Oil,1969,-0.104,0.046,-0.169,0.084,-0.019,-0.007,-0.098,NA,NA,NA,NA,7.91
USA,317.6,33.1377,-81.7483,Oil,1973,0.21,2.687,1.267,0.027,0.812,4.093,0.069,NA,NA,NA,NA,186.13
USA,666.7,34.7978,-87.6254,Hydro,1942.667317,3538.795,2448.335,2683.901,1809.161,2520.583,2923.233,3045.105,2988.44,2250.71,2920.67,2453.3,2292.83
USA,5,35.8036,-77.8736,Solar,2013,3.935,8.64,8.272,8.75,8.907,7.71,7.823,NA,8.25,8.74,9.05,9.62
USA,8.4,42.6289,-114.1747,Hydro,1993,26.493,26.868,27.395,25.933,25.144,26.672,25.457,22.3,20.8,20.89,21.17,18.33
USA,2,42.2642,-71.98,Solar,2013,0,0,0,2.588,2.763,2.735,2.83,NA,2.45,2.87,2.98,2.71
USA,1,41.656,-72.16,Solar,2018,NA,NA,NA,NA,NA,1.251,1.555,NA,NA,NA,NA,1.62
USA,3.4,35.7,-77.9,Solar,2017,NA,NA,NA,NA,4.802,5.966,5.951,NA,NA,NA,NA,5.54
USA,5,35.683,-78.016,Solar,2017,NA,NA,NA,NA,7.554,8.581,8.567,NA,NA,NA,NA,8.14
USA,10,35.78,-78,Solar,2017,NA,NA,NA,NA,11.256,16.18,16.116,NA,NA,NA,NA,16.29
USA,10,35.7,-78,Solar,2017,NA,NA,NA,NA,12.908,16.789,16.888,NA,NA,NA,NA,16.29
USA,10,35.68,-77.87,Solar,2017,NA,NA,NA,NA,11.552,17.016,17.001,NA,NA,NA,NA,16.29
USA,10,35.68,-77.87,Solar,2017,NA,NA,NA,NA,11.611,18.523,18.52,NA,NA,NA,NA,16.29
USA,10,35.75,-78,Solar,2017,NA,NA,NA,NA,12.973,17.185,17.29,NA,NA,NA,NA,16.29
USA,9.2,41.5877,-91.0195,Oil,1996.782609,0.029,0.059,0.013,0.03,0.049,0.03234,0.01176,NA,NA,NA,NA,5.39
USA,49.5,47.1333,-100.7011,Wind,2009,195.047,203.805,182.615,198.055,193.58,177.01,163.382,161.3,174.04,156.63,177.74,174.15
USA,1.2,40.8253,-74.0944,Solar,2013,NA,NA,2.021,2.599,1.62,1.431,1.489,NA,1.78,1.81,1.85,1.89
USA,2,42.6897,-72.0857,Solar,2018,NA,NA,NA,NA,NA,0.389,3.037,NA,NA,NA,NA,3.25
USA,1.9,42.6594,-71.9917,Solar,2014,NA,2.431,2.742,2.807,2.725,2.747,3.198,NA,NA,2.64,2.85,2.44
USA,242,30.0381,-96.9875,Gas,2010,29.354,90.967,28.243,41.797,64.081,38.309,46.123,NA,NA,NA,NA,853.41
USA,5,41.9611,-73.1408,Wind,2015,NA,NA,NA,12.742,12.706,12.295,12.215,NA,NA,NA,16.39,15.69
USA,1.9,41.47,-94.3394,Wind,2015,NA,NA,NA,6.569,6.383,5.826,5.373,NA,NA,NA,6.82,6.74
USA,24,41.2353,-75.7531,Wind,2006,55.246,66.929,63.448,59.276,63.406,68.727,46.147,73.77,73.95,72.03,72.47,89.89
USA,11,44.6694,-87.6333,Wind,1999,19.017,17.717,16.758,16.099,16.46,15.404,15.977,28.36,27.34,25.09,17.75,21.82
USA,2,44.0236,-96.0789,Wind,2003,5.657,6.657,5.697,5.313,4.832,2.053,3.451,6.04,5.62,5.8,5.56,4.98
USA,20,35.0199,-118.2879,Solar,2020,NA,NA,NA,NA,NA,NA,1.241,NA,NA,NA,NA,32.59
USA,15.3,35.0522,-118.3581,Wind,1983,34.916,33.912,27.259,35.82513,34.41042,32.5908,31.592,19.92,23.07,26.38,25.44,27.29
USA,4.5,18.0623,-66.5485,Solar,NA,NA,NA,NA,NA,NA,NA,NA,8.29,8.48,8.47,8.65,8.01
USA,8.4,43.8681,-95.1144,Oil,1993.5,0.015,0.034,0.015,0.019,0.015,0.085,0.03,NA,NA,NA,NA,4.92
USA,15.6,43.9578,-95.1306,Wind,2006,42.901,46.422,42.967,42.091,40.04,37.729,33.648,47.09,45.66,47.87,44.44,43.21
USA,5,35.9819,-76.9178,Solar,2015,NA,NA,0.166,4.394,8.175,8.315,9.959,NA,NA,NA,8.9,9.1
USA,5,36.0169,-76.8831,Solar,2015,NA,0.21978,9.516,10.015,9.744,9.336,9.564,NA,NA,NA,8.95,9.1
USA,120,35.0542,-118.3547,Wind,2012,310.045,284.942,249.711,299.341,285.384,290.314,267.298,352.42,357.71,323.92,322.5,320.25
USA,67.6,33.4953,-98.5,Wind,2014,NA,51.83371,213.57,242.014,231.478,227.328,231.729,NA,NA,235.04,229.47,193.13
USA,1.6,43.3847,-93.2214,Wind,2011,5.658,5.696,4.895,5.087,4.753,4.543,4.71,5.75,6.3,5.14,4.83,4.78
USA,262.2,45.7269,-120.8339,Wind,2009,704.399,656.728,621.861,663.771,566.374,674.457,611.875,733.76,705.26,670.22,693.22,683.93
USA,1,44.1128,-93.5073,Solar,2018,NA,NA,NA,NA,NA,0.123,1.455,NA,NA,NA,NA,1.62
USA,24.5,38.5274,-81.9139,Hydro,1938,96.548,16.564,83.371,107.993,80.666,66.46,84.203,111.38,113.63,99.34,113.45,97.09
USA,3.9,44.083,-88.5411,Waste,2008.461538,36.342,34.607,33.046,29.849,24.405,19.727,18.725,NA,NA,NA,NA,0.7
USA,20,43.315,-93.77,Wind,2008,65.337,68.233,66.387,62.478,61.92,54.716,54.287,63.93,59.43,63.23,61.1,59.66
USA,33.4,42.1156,-87.731,Gas,1958.724551,2.347,2.502,2.059,4.854,5.449,3.965,2.841,NA,NA,NA,NA,117.78
USA,1.5,44.1125,-91.9247,Wind,2011,2.016,1.048,0.467,0.095,0.123,0,0,5.3,5.32,4.95,5,5.2
USA,1,44.1241,-91.901,Solar,2019,NA,NA,NA,NA,NA,NA,0.781,NA,NA,NA,NA,1.62
USA,50,28.0274,-82.0164,Oil,2002,0.318,0.064,0.3,0,0,0,0,NA,NA,NA,NA,29.3
USA,5.9,33.9131,-116.5631,Wind,1987,7.626,7.85,3.11,2.295,2.044,0.358,0.071,9.71,6.9,7.44,6.16,5.79
USA,5.6,45.8367,-90.9735,Oil,2002,-0.063,-0.063,-0.081,-0.073,-0.082,-0.081,-0.038,NA,NA,NA,NA,3.28
USA,1.9,44.2081,-96.1989,Wind,2001,6.511,6.974,6.628,6.775,6.013,5.156,4.26,5.51,5.22,5.32,6.21,4.5
USA,13.6,41.3372,-94.0126,Oil,1982.720588,0.027,0.072,0.029,0.026,0.103,0.052,0.002,NA,NA,NA,NA,7.97
USA,4,47.9344,-91.7639,Hydro,1923,21.34242,19.602,19.804,26.025,30.163,21.726,24.917,14.79,15.12,13.48,14.7,13.15
USA,5,36.375,-76.9389,Solar,2016,NA,NA,NA,7.868,6.177,9.179,8.682,NA,NA,NA,NA,9.1
USA,1260,33.3318,-79.3572,Coal,1978.25,1289.106044,4690.240031,3910.60203,0,1214.024987,0,712.310998,NA,NA,NA,NA,5820.16
USA,1.6,41.3919,-94.8764,Wind,2012,6.145,6.09,5.745,5.89,5.662,5.445,5.618,5.61,6.12,4.63,5.49,5.08
USA,8.8,44.3939,-89.825,Hydro,1911.886364,42.085,53.798,52.258,57.745,56.54385,52.0938,57.14676,41.07,44.58,41.03,48.82,43.12
USA,20.8,44.3989,-89.9403,Other,1966.274038,33.404,32.208,32.244,29.624,6.57563,23.22083,18.79472,NA,NA,NA,NA,410.19
USA,72.3,44.3953,-89.826,Biomass,1980.820194,320.736996,313.336996,291.296999,295.178004,296.477266,292.70232,289.589995,NA,NA,NA,NA,NA
USA,1,42.5042,-78.0828,Hydro,1922,NA,NA,NA,0,NA,NA,NA,3.56,4,3.47,3.43,3.08
USA,16.4,38.8899,-121.0985,Hydro,1928.95122,68.223,40.807,36.213,67.77,59.131,65.607,71.436,41.47,41.47,37.22,41.58,36.04
USA,821.7,33.0583,-97.9103,Gas,2004,3837.2929,3763.5301,4363.9058000000005,2629.03271,863.05653,1071.55427,2841.134,NA,NA,NA,NA,2897.72
USA,3.8,41.9881,-96.916,Oil,2001.368421,0.011,0.012,0,0.009,0.021,0.033,0.023,NA,NA,NA,NA,2.22
USA,39.4,44.9378,-91.3406,Hydro,1917,125.811,177.343,169.943,198.973,186.735,158.345,205.664,169.18,171.51,141,158.9,150.6
USA,106.7,32.676,-115.619,Solar,2019,NA,NA,NA,NA,NA,15.374,292.64,NA,NA,NA,NA,173.87
USA,270,36.8691,-85.147,Hydro,1951.666667,966.4,880.013,1126.904,843.628,872.675,1226.221,1204.063,862.71,852.98,732.41,850.21,739.92
USA,1267.7,38.2393,-95.6898,Nuclear,1985,7168.301,8558.384,8630.178,8246.042,10647.987,9168.289,9247.734,NA,NA,NA,NA,10057.02
USA,1,38.2743,-95.684,Oil,2014,NA,NA,NA,NA,NA,NA,0.068,NA,NA,NA,NA,0.58
USA,285,36.6644,-82.1044,Gas,2001,45.513,50.519,103.963,100.688,108.396,109.393,115.294,NA,NA,NA,NA,1005.05
USA,788.4,32.3342,-97.7317,Gas,2003,3014.902,3815.433,2975.763,3030.294,2453.285,1407.017,2292.134,NA,NA,NA,NA,2780.28
USA,1231.2,32.3377,-97.7346,Gas,2017,NA,NA,NA,NA,3603.354,5316.812,6399.049,NA,NA,NA,NA,4341.82
USA,112.5,33.733,-97.4284,Wind,2008,405.135,421.394,374.699,374.275,346.549,320.852,322.399,339.41,323.07,302.36,321.44,327.49
USA,22,41.611,-76.2994,Gas,2019,NA,NA,NA,NA,NA,NA,23.93,NA,NA,NA,NA,77.58
USA,1.3,43.5811,-95.7758,Wind,2006,3.659,3.869,3.723,1.46,2.934,2.892,1.724,3.64,2.19,2.25,1.84,3.12
USA,47,38.2285,-122.0752,Gas,2003,19.023,18.102,26.284,16.45,15.432,9.388,7.008,NA,NA,NA,NA,165.74
USA,1,45.6371,-95.5309,Solar,2019,NA,NA,NA,NA,NA,NA,0.158,NA,NA,NA,NA,1.62
USA,1.5,41.3931,-94.4447,Wind,2010,5.56479,5.416,5.329,4.646,5.558,4.839,5.261,5.35,5.36,4.32,5.09,4.87
USA,64.5,43.4195,-111.8294,Wind,2006,154.011,183.793,142.898,174.811,172.117,171.358,163.896,171.2,168.19,177.67,171.76,179.44
USA,8,42.7729,-84.5237,Waste,2003.2,57.702,63.331,64.269,66.592,65.953,65.416,65.563,NA,NA,NA,NA,1.44
USA,3,35.6908,-100.2403,Gas,2012,22.24796,23.70032,23.1574,24.39612,23.7748,24.64112,25.25558,NA,NA,NA,NA,10.57
USA,3.2,39.2311,-74.7808,Waste,2013,2.575,16.502,16.432,13.906,11.009,8.27,7.844,NA,NA,NA,NA,0.57
USA,772.9,40.515,-74.3189,Gas,2015,NA,NA,160.654,4751.779,5045.276,4898.709,5050.5942,NA,NA,NA,NA,2725.62
USA,1,42.2582,-71.9752,Solar,2018,NA,NA,NA,NA,NA,NA,1.627,NA,NA,NA,NA,1.62
USA,8,40.7048,-73.9419,Oil,1990.125,NA,NA,NA,NA,0.084,0.021,0.03,NA,NA,NA,NA,4.68
USA,199,37.6526,-121.0204,Gas,2002.493467,494.776,897.778,NA,490.39,429.342,515.019,490.048,NA,NA,NA,NA,701.77
USA,28,38.6905,-121.7371,Waste,1989,188.712005,183.432005,191.279996,191.424004,183.819002,187.735999,184.894,NA,NA,NA,NA,5.07
USA,5,35.0583,-77.8536,Solar,2016,NA,NA,0.3,9.234,9.579,8.771,8.795,NA,NA,NA,NA,9.08
USA,4.8,41.981,-88.2745,Waste,2004,37.981,35.401,35.082,12.41,28.827,28.159,25.75,NA,NA,NA,NA,0.86
USA,68.3,45.1554,-67.4012,Biomass,1959.327965,428.369996,384.076997,419.670997,416.602996,422.922004,405.775996,407.796001,NA,NA,NA,NA,NA
USA,20.4,42.3362,-73.2355,Oil,1969,0,0,0,0,0,0,0.121,NA,NA,NA,NA,11.95
USA,5,36.3419,-77.2211,Solar,2016,NA,NA,NA,6.058,9.479,8.763,9.583,NA,NA,NA,NA,9.1
USA,19,36.89,-76.611,Solar,2017,NA,NA,NA,0.563,27.546,27.099,32.633,NA,NA,NA,NA,30.96
USA,67.2,39.5538,-121.2041,Hydro,1963,140.733,89.001,119.704,233.808,235.538,137.044,224.436,173.55,172.97,135.66,193.54,167.86
USA,6,35.7244,-80.6084,Solar,2019,NA,NA,NA,NA,NA,0,7.574,NA,NA,NA,NA,9.77
USA,8,42.2364,-121.5777,Solar,2018,NA,NA,NA,NA,0.133,14.513,18.057,NA,NA,NA,NA,13.03
USA,15,35.3231,-118.8214,Solar,2016,NA,NA,2.602,35.917,36.55,35.084,36.444,NA,NA,NA,NA,39.12
USA,2,41.594,-75.027,Solar,2020,NA,NA,NA,NA,NA,NA,0.062,NA,NA,NA,NA,3.25
USA,1.5,41.74,-88.06,Gas,1996,0.646,0.248,0.088,0.024,0.006,0,0,NA,NA,NA,NA,5.28
USA,20,41.8318,-71.9199,Solar,2019,NA,NA,NA,NA,NA,22.782,23.733,NA,NA,NA,NA,32.59
USA,571.8,39.4492,-84.4611,Gas,1992.166667,0,0,0,0,0,0,138.225001,NA,NA,NA,NA,2016.45
USA,2,36.464,-78.95,Solar,2018,NA,NA,NA,NA,NA,NA,2.874,NA,NA,NA,NA,3.25
USA,9.2,43.9858,-96.0786,Wind,1999,21.567,22.907,10.915,17.147,12.92,6.848,11.36,24.13,25.22,25.59,20.24,16.5
USA,49.9,30.7483,-94.4375,Waste,2014,NA,18.397,124.662,18.752,0,0,0,NA,NA,NA,NA,9.04
USA,82,30.9514,-102.4141,Wind,2001,188.866,197.038,167.987,163.825,159.298,142.902,150.969,244.06,227.4,175.32,163.84,197.75
USA,78,30.9514,-102.4141,Wind,2001,188.196,185.401,154.791,149.046,159.298,109.129,143.604,227.08,211.22,166.77,155.85,188.1
USA,2.8,37.8607,-120.8792,Hydro,1982,4.943,3.241,1.454,2.359,3.065,2.674,2.203,7.3,7.98,7.28,8,7.25
USA,1,40.785,-81.9514,Biomass,2014,0,4.215,2.733,4.49,1.556,2.977,4.20322,NA,NA,NA,NA,NA
USA,2,38.4133,-75.6901,Solar,2019,NA,NA,NA,NA,NA,NA,2.575,NA,NA,NA,NA,3.25
USA,6.5,42.219,-71.791,Solar,2017,NA,NA,NA,NA,5.565,8.119,8.33,NA,NA,NA,NA,10.59
USA,4.9,34.0035,-98.5535,Oil,1975.510204,0.147,0.147,0.131,0.146,0.136,0.116,0.114,NA,NA,NA,NA,2.87
USA,3,35.755,-80.2778,Oil,1975.8,0,0.046,0.032,0.066,0.004,0.013,0.016,NA,NA,NA,NA,1.75
USA,5,36.3525,-78.3763,Solar,2016,NA,NA,NA,2.196,8.979,8.783,9.116,NA,NA,NA,NA,10.01
USA,19.6,43.6335,-95.6092,Oil,2002.204082,15.813,16.31,13.787,13.756,14.908,13.333,13.717,NA,NA,NA,NA,11.48
USA,242,39.0708,-87.0128,Gas,2000,3.885,6.592,34.441,52.725,46.691,136.382,60.793,NA,NA,NA,NA,853.41
USA,19.4,43.9947,-70.0619,Hydro,1989,97.303,95.664,84.513,74.174,78.853,86.247,95.577,90.65,92.98,79.63,92.56,78.32
USA,8.5,56.461,-132.3794,Oil,1996.647059,0.597,0.673,0.614,0.044,0.902,0.52,0.612,NA,NA,NA,NA,4.98
USA,4,45.1831,-93.7341,Solar,2018,NA,NA,NA,NA,NA,0.608,5.54,NA,NA,NA,NA,6.51
USA,5,45.259,-93.791,Solar,2019,NA,NA,NA,NA,NA,NA,4.717,NA,NA,NA,NA,8.14
USA,200,37.0094,-120.9572,Solar,2020,NA,NA,NA,NA,NA,NA,0.881,NA,NA,NA,NA,325.9
USA,5,45.2164,-93.7184,Solar,2018,NA,NA,NA,NA,NA,0.427,7.072,NA,NA,NA,NA,8.14
USA,1,44.3097,-72.5753,Hydro,1985,2.995,2.302,2.569,2.228,2.852,2.502,2.711,3.95,3.92,3.63,3.98,3.44
USA,10,45.5846,-120.5999,Solar,2018,NA,NA,NA,NA,NA,6.949,18.826,NA,NA,NA,NA,16.29
USA,10,40.8795,-83.3171,Solar,2010,14.203,14.593,14.582,14.398,13.609,13.045,12.511,14.84,14.63,13.54,14.47,14.12
USA,78.4,42.2081,-83.1453,Gas,1972.389031,53.974,104.02,32.518,1.434,3.422,4.099,1.183,NA,NA,NA,NA,276.47
USA,1.6,40.7041,-73.9177,Oil,1990,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.93
USA,10,38.9404,-76.0457,Solar,2016,NA,NA,NA,2.056,20.555,17.862,18.011,NA,NA,NA,NA,17.02
USA,90,44.2858,-105.3833,Coal,2003,705.252002,705.405997,734.553002,710.523999,721.780005,639.452002,703.377001,NA,NA,NA,NA,415.72
USA,95,44.2919,-105.3811,Coal,2008,688.317999,697.290002,690.612997,734.354003,745.363003,769.549004,730.720004,NA,NA,NA,NA,438.82
USA,116,44.2919,-105.3806,Coal,2010,837.892996,838.977,773.801996,821.699004,772.444005,852.015005,762.334004,NA,NA,NA,NA,535.82
USA,60,35.0218,-81.0078,Hydro,1925,208.806,143.153,143.069,124.836,98.272,175.81,77.824,210.01,212.19,147.2,216.44,162.6
USA,72,45.0703,-69.9064,Hydro,1933.666667,383.434,384.448,369.298,298.687,412.731,352.959,391.08,263.09,263.86,193.83,270.7,225.27
USA,12.8,47.3851,-123.6052,Hydro,1994,24.404,14.272,12.68,37.209,34.103,26.071,13.734,47.94,51.03,42.1,52.63,44.25
USA,402.3,44.2901,-105.3815,Coal,1978,2515.396046,2622.574952,2563.582019,2056.357982,2565.052998,2251.975988,1850.870971,NA,NA,NA,NA,1858.29
USA,5,45.35,-92.95,Solar,2018,NA,NA,NA,NA,NA,5.344,7.057,NA,NA,NA,NA,8.14
USA,3,35.9117,-78.8733,Solar,2015,NA,0.257,5.019,5.208,5.156,4.641,4.804,NA,NA,NA,5.49,5.83
USA,1.8,39.7655,-104.5886,Solar,2017,NA,NA,NA,NA,0.241,3.604,3.467,NA,NA,NA,NA,2.93
USA,1.5,39.7849,-104.5834,Solar,2018,NA,NA,NA,NA,0.02,2.756,2.952,NA,NA,NA,NA,2.44
USA,1.9,34.224,-118.3929,Solar,2019,NA,NA,NA,NA,NA,0.071,3.277,NA,NA,NA,NA,3.09
USA,1.1,37.2528,-121.9342,Gas,2012,7.81605,6.307,6.365,5.548,7.689,7.704,8.327,NA,NA,NA,NA,3.87
USA,1.3,32.8061,-83.5456,Oil,1999.230769,0,0,0,0,0,0,0,NA,NA,NA,NA,0.76
USA,42,18.1064,-65.8249,Gas,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,148.11
USA,3,36.1992,-80.6972,Solar,2015,NA,NA,5.75,5.249,5.538,5.283,5.318,NA,NA,NA,5.6,5.81
USA,3.5,36.1373,-80.596,Solar,2016,NA,NA,0,6.68,6.605,6.291,4.093,NA,NA,NA,NA,6.73
USA,21,42.7708,-114.9886,Wind,2011,61.764,65.032,52.415,66.803,60.078,63.278,62.906,62.99,61.5,58.49,66.41,57.93
